channel_elevation,channel_slope_r,channel_curvature,channel_dist_along,channel_dist_to_river_center,ridge1_elevation,ridge1_slope_r,ridge1_curvature,ridge1_dist_along,ridge1_dist_to_river_center,floodplain1_elevation,floodplain1_slope_r,floodplain1_curvature,floodplain1_dist_along,floodplain1_dist_to_river_center,ridge2_elevation,ridge2_slope_r,ridge2_curvature,ridge2_dist_along,ridge2_dist_to_river_center,floodplain2_elevation,floodplain2_slope_r,floodplain2_curvature,floodplain2_dist_along,floodplain2_dist_to_river_center,width,width_var,sinuosity,max_width,dist_out,n_chan_mod,n_chan_max,facc,meand_len,type,reach_id,node_id,slope,discharge_value,corrected_discharge,XGB_depth,ridge1_slope,ridge2_slope,gamma1,gamma2,gamma_mean,a_b_1,a_b_2,a_b,corrected_denominator,superelevation1,superelevation2,superelevation_mean,lambda_original,single_side_measurement,geometry,river_name,median_ortho_height,wse_is2,interpolated_wse,lower_ridge,is_reflected,partial_data_flag,lambda,lambda_diff
48.0,0.0,-0.0037666666666682,1799.999999999951,14.854838709742808,54.8,0.0090000000000193,-0.0004333333333323,1349.9999999999914,464.85483870970234,52.33,0.0003333333333329,-3.333333333338498e-05,1020.0000000000056,779.9999999999453,53.12,0.0006666666666679,-0.0012111111111115,2549.999999999957,735.1451612902631,51.22,0.0019999999999966,2.222222222197844e-05,3389.999999999998,1590.0000000000473,63.0,190.69387755102,1.72009605348474,63.0,65645,1,1,3406.57538235501,1186.30809400898,1,61303300041,61303300040561,0.0013154173120773,112.196,523.9943668063695,3.4699821,0.007484848462167445,0.002261904759211905,5.6900942335534666,1.7195339748417309,3.704814104197599,0.8512857561084336,0.3671334027000401,0.6092095794042368,3.4699821,0.7118192338801974,0.5475532568309209,0.6296862453555592,2.332870489085758,false,POINT (-7978502.70222885 973238.6397782721),VENEZ_2022_N,,,51.84605366431877,53.12,false,false,2.3328704830125053,-6.073252567517784e-09
47.5,0.1106666666654647,0.0036888888888087,1890.000000000069,2.3681290320632797,52.52533004926107,0.0046666666666207,-4.5007400583774975e-15,1587.4236771460533,1017.6318709678724,51.37742857142857,0.0030000000000571,8.888888889260121e-05,1238.4906046677802,1320.000000000378,54.12,0.0479999999994775,0.0012888888888511,2219.9999999999395,332.3681290319339,52.43,0.0010000000000191,-1.1111111110201766e-05,2879.9999999996803,989.9999999996114,54.0,139.34693877551,1.7759128618228,54.0,65241,1,1,3406.92047068553,874.670852569453,1,61303300041,61303300040541,0.0013154173120773,112.196,523.9943668063695,3.7700982,0.0032897468456912593,0.0025606060567273567,2.500914968570779,1.9466111881131176,2.2237630783419484,0.390527408052292,0.7114739552801602,0.5510006816662261,3.7700982,0.30447521972571034,0.4482641857976001,0.3763697027616552,0.6092316068952024,false,POINT (-7978307.39498561 973437.1514065578),VENEZ_2022_N,,,51.437673321851385,52.91,false,false,0.8369570488079026,-1.4628099842539655e-09
47.0,0.1110000000000218,0.0032222222222234,1920.0000000000837,3.8005161290464,53.07,0.0013333333333335,-0.0001111111111111,1500.0000000001694,423.8005161289607,48.45,0.0,-4.4444444444461773e-05,449.9999999999081,1470.0000000001755,54.21,0.0316666666666725,0.0008555555555558,2519.999999999872,596.1994838707421,53.41,0.0013333333333335,0.0,2879.999999999801,959.9999999997171,63.0,98.0,1.37821659317578,63.0,64823,1,1,3407.21246850366,944.329878544463,1,61303300041,61303300040521,0.0013154173120773,112.196,523.9943668063695,3.4699821,0.004399999995808426,0.0022222222160498354,3.344946090803663,1.6893667094441034,2.5171564001238833,0.5921813875241331,0.920713341622686,0.7564473645734096,3.4699821,1.3314189718730818,0.2305487397182839,0.7809838557956829,1.9658585140859623,false,POINT (-7978582.019138742 973736.4072743178),VENEZ_2022_N,,,51.015141185338095,53.07,false,false,1.965858511009531,-3.0764313319053826e-09
46.0,0.0,-0.0039333333333978,1589.999999999603,12.535741935701935,53.13,0.0069999999999612,0.0002222222222194,1019.9999999997888,582.5357419355162,50.89,0.0009999999999945,-2.22222222219719e-05,630.0000000001462,959.9999999994568,,,,,,,,,,,42.0,89.0,1.29867733944637,42.0,64434,1,1,3407.50446632179,958.261683739465,1,61303300041,61303300040501,0.0013154173120773,112.196,523.9943668063695,3.9518228,0.00574358972886786,,4.3663631884223975,,4.3663631884223975,0.6346632041931491,,0.6346632041931491,3.9518228,0.5668270348559156,,0.5668270348559156,2.474972705543573,true,POINT (-7978707.41624041 974029.6024285806),VENEZ_2022_N,,,50.62192347934846,53.13,false,true,2.474972699197489,-6.346084102659688e-09
49.43,0.0106666666666747,0.0002111111111114,2429.999999999982,5.279225806387785,51.931551724137925,0.0016666666666678,1.111111111112676e-05,2211.2718959005897,485.27922580601626,49.41,0.0,-4.444444444451357e-05,1379.999999999862,1050.0000000001198,,,,,,,,,,,63.0,147.102040816327,1.46819168918218,63.0,64042,1,1,3407.82300939611,814.378843324487,1,61303300041,61303300040481,0.0013154173120773,112.196,523.9943668063695,3.4699821,0.0030333657778389422,,2.3060102295967715,,2.3060102295967715,0.8456316688021887,,0.8456316688021887,3.4699821,0.7266757151680778,,0.7266757151680778,5.405014856793602,true,POINT (-7978521.132607835 974382.0060978886),VENEZ_2022_N,,,50.22567324606327,53.16,false,true,1.6757216327771374,-9.482483243061779e-09
46.5,0.1233333333333633,0.0041111111111131,2249.999999999965,7.487999999977092,52.54,0.0019999999999928,6.666666666619019e-05,1620.00000000005,622.5119999999379,49.48,0.0006666666666641,1.1111111110986488e-05,240.00000000007972,2009.9999999998852,,,,,,,,,,,54.0,66.9795918367347,1.30832911502327,54.0,63632,1,1,3408.16809772663,742.257442531934,1,61303300041,61303300040461,0.0013154173120773,112.196,523.9943668063695,3.7700982,0.00221739130274107,,1.6856941765798852,,1.6856941765798852,0.7237933884574179,,0.7237933884574179,3.7700982,0.8116499458820469,,0.8116499458820469,1.3681935881861902,true,POINT (-7978784.890743882 974551.9589475691),VENEZ_2022_N,48.491420477925544,48.491420477925544,49.81122784900479,52.54,false,true,1.3681935871947453,-9.914449261572145e-10
45.5,0.0920000000002621,0.0030333333333505,2129.999999999877,4.919354838771142,52.04,0.0016666666666715,-1.111111110936234e-05,1560.0000000002742,574.9193548383741,47.59,0.0013333333332991,-0.0001222222222209,120.00000000042796,2009.9999999994493,,,,,,,,,,,63.0,47.8055555555556,1.21724050299705,63.0,63212,1,1,3408.48664080096,779.334506998829,1,61303300041,61303300040441,0.0013154173120773,112.196,523.9943668063695,3.4699821,0.0030902777756320783,,2.3492755852148,,2.3492755852148,0.7748902761463059,,0.7748902761463059,3.4699821,1.2824273646829463,,1.2824273646829463,3.012775299753208,true,POINT (-7979029.203491869 974790.520579419),VENEZ_2022_N,55.85667808633772,55.85667808633772,49.35114461230826,52.04,false,true,3.0127752976610025,-2.092205519943491e-09
45.5,0.0,0.0,2160.00000000004,1.2171612903453024,51.33,0.0016666666666647,1.1111111111004136e-05,1620.000000000001,538.7828387096938,46.22,0.0009999999999968,-2.222222222240667e-05,150.00000000005718,2009.9999999999827,,,,,,,,,,,60.0,52.25,1.24604882159001,60.0,62817,1,1,3408.80518387528,870.502622060138,1,61303300041,61303300040421,0.0013154173120773,112.196,523.9943668063695,3.556681,0.0034761904738258536,,2.6426522153158167,,2.6426522153158167,0.6780298287137146,,0.6780298287137146,3.556681,1.4367327291933123,,1.4367327291933123,3.7967849322022937,true,POINT (-7979288.559778076 975011.5286825242),VENEZ_2022_N,48.435138554961824,48.435138554961824,48.918464190780675,51.33,false,true,3.796784929619446,-2.5828477134837158e-09
45.0,0.0,-0.0063444444444542,3150.0000000000387,9.240000000050712,51.98,0.0069999999999922,-0.0010444444444469,3060.000000000053,80.75999999993473,44.14,0.000666666666666,7.892991815685947e-18,360.00000000009965,2789.999999999939,49.72,0.0023333333333394,-8.888888888873693e-05,3569.999999999979,429.23999999999114,49.69,0.0019999999999976,-2.2222222221715034e-05,3870.0000000001246,720.000000000086,105.0,191.061224489796,1.50684712975774,551.0,62426,2,2,3409.12372694961,930.385769635502,1,61303300041,61303300040401,0.0013154173120773,112.196,523.9943668063695,2.455732,0.0029037037026283063,9.999999966662196e-05,2.2074391723207545,0.07602150188270101,1.1417303371017278,1.4192997295144698,0.4990038666108639,0.9591517980626668,2.455732,3.192530781046139,0.012216316764207633,1.6023735489051734,1.8294784930124464,false,POINT (-7979658.135493022 974887.6438113804),VENEZ_2022_N,51.40183522641848,51.40183522641848,48.49458023663997,49.72,false,false,1.8294784921543954,-8.580509636146871e-10
44.5,0.0,-0.0058444444444746,2070.00000000022,7.316387097086135,48.78,0.0073333333333525,0.0002333333333345,2189.9999999999072,127.31638709677328,47.82,0.0010000000000025,-1.1111111111168186e-05,2669.9999999995957,599.9999999993756,51.31,0.0,-7.777777777818012e-05,1589.999999999601,472.683612903533,50.47468472906404,0.0060000000000157,-0.0029166666666741,1106.2873652120365,2040.000000000299,67.0,152.979591836735,1.43491441938802,67.0,62034,1,2,3409.49536053632,866.421913136469,1,61303300041,61303300040381,0.0013154173120773,112.196,523.9943668063695,3.7490215,0.001999999995834633,0.00172688329626935,1.5204300395562258,1.3128026219620488,1.4166163307591373,0.1997457061981939,0.874588461834565,0.5371670840163795,3.7490215,0.25606681636795114,0.22280887717927592,0.23943784677361352,0.4338158667070445,false,POINT (-7979773.189757513 975227.8707375833),VENEZ_2022_N,51.40183522641848,51.40183522641848,48.03114905293029,48.78,false,false,0.3391915639413049,-6.773041572039062e-10
44.0,0.0,-0.0050111111111977,1829.9999999995616,7.500645160919021,50.79,0.0986666666660131,0.0026888888888353,2009.9999999998795,187.5006451612369,46.87,0.0006666666666827,-1.1111111110622995e-05,2909.9999999995493,1079.9999999999875,50.42,0.0006666666666623,1.1111111110969928e-05,1110.0000000001864,712.4993548384562,47.84,0.0036666666666424,0.0001222222222206,119.9999999998994,1709.999999999662,65.0,111.222222222222,1.16601250584097,65.0,61609,1,1,3409.84044886684,1250.33606566824,1,61303300041,61303300040361,0.0013154173120773,112.196,523.9943668063695,3.3637152,0.004355555550717649,0.002606060603427464,3.3111587560295823,1.9811664173037127,2.6461625866666476,0.978028462703282,0.8680310408050197,0.9230297517541508,3.3637152,1.1653780914626783,0.7670090499932926,0.9661935707279854,2.556705281082358,false,POINT (-7979827.80417594 975639.6216822016),VENEZ_2022_N,44.67292638399184,44.67292638399184,47.50019079397234,50.42,false,false,2.5567052783382502,-2.7441076078105198e-09
48.14,0.008333333333344,0.0001222222222225,2730.00000000017,7.313419354609778,47.0,0.018666666666691,0.0005333333333347,3449.999999999733,712.6865806449532,44.86,0.0016666666666686,2.2222222222199608e-05,4200.000000000019,1469.999999999849,51.6,0.001333333333335,3.3333333333387674e-05,1350.000000000072,1387.3134193547078,48.86,0.0020000000000026,3.3333333333428135e-05,629.9999999997477,2100.0000000004225,96.0,186.16,1.16601250584097,96.0,61209,1,1,3410.15899194116,1250.33606566824,1,61303300041,61303300040341,0.0013154173120773,112.196,523.9943668063695,3.3640726,0.0028533333295278013,0.0038055555502683504,2.169146858058172,2.8930404939392487,2.5310936759987106,0.0042024627096556,1.3715926908515814,0.6878975767806185,3.3640726,0.6361337148312437,0.8144889619801909,0.7253113384057173,1.8358309442749337,false,POINT (-7979809.474503284 976021.3694668423),VENEZ_2022_N,49.656337192380875,49.656337192380875,46.985862610345926,47.0,false,false,1.8358309417688716,-2.506062024565381e-09
43.0,0.0,0.0,2220.0000000002087,6.123483871061126,47.74,0.0013333333333131,-6.666666666740706e-05,1710.00000000028,503.8765161288677,43.59,0.0003333333333375,-8.888888888829769e-05,509.99999999992895,1710.0000000002797,48.51,0.0113333333331618,0.0002666666666555,3810.000000000228,1596.1234838710802,46.91,0.0003333333333372,-4.444444444538885e-05,4229.999999999609,2009.9999999994,82.0,69.8888888888889,1.25999092470641,82.0,59635,1,1,3411.45970949465,1245.66109299641,1,61303300041,61303300040261,0.0013154173120773,112.196,523.9943668063695,2.6524863,0.0034583333304503755,0.0038095238004591317,2.629076946683174,2.8960572173428005,2.7625670820129873,1.0634786347569154,1.353772311297298,1.2086254730271069,2.6524863,1.564569815120251,0.6032076395644348,1.0838887273423428,2.9943153236451607,false,POINT (-7980124.287402045 976676.5172352972),VENEZ_2022_N,,,44.91913749096458,47.74,false,false,2.9943153187209064,-4.924254337623779e-09
42.5,0.0,0.0,2280.000000000372,2.899354839035368,48.18,0.0023333333333119,-0.0001777777777745,3690.000000000239,1412.8993548389026,44.27,0.0013333333333215,-1.1111111110897698e-05,4200.000000000247,1919.9999999998752,47.69,0.0006666666666606,-0.0002111111111072,1860.000000000254,417.10064516108264,45.99,0.0,-5.555555555455101e-05,1350.000000000241,930.000000000131,85.0,135.222222222222,1.24728894019869,85.0,59213,1,1,3411.80479782517,1415.44691452447,1,61303300041,61303300040241,0.0013154173120773,112.196,523.9943668063695,2.4514077,0.007666666651633857,0.0033333333267972927,5.828315152342566,2.5340500662358707,4.181182609289218,1.556847805364719,1.3569626536618824,1.4569052295133007,3.571468697799176,1.0947876996400476,0.47599465201741126,0.7853911758287294,3.283863932303243,false,POINT (-7980214.0352543555 977071.745103835),VENEZ_2022_N,,,44.363531302200826,47.69,false,false,3.283863925864294,-6.438948929599064e-09
42.0,0.0,-0.0028333333332713,4470.000000000308,2.7103225808059506,45.29,0.0016666666666504,-0.0008555555555604,3570.0000000000023,897.2896774195001,40.46,0.0033333333333011,0.0001111111111089,1350.0000000000296,3120.0000000002788,48.02,0.0030000000000415,-0.0001111111111086,6509.999999999791,2042.7103225802884,45.84,0.0,-8.888888888694134e-05,7770.000000000282,3299.9999999999736,148.0,44.16,1.23458695569096,148.0,58807,1,1,3412.12334089949,1585.23273605253,1,61303300041,61303300040221,0.0013154173120773,112.196,523.9943668063695,1.9479716,0.0021756756746956676,0.0017301587287849136,1.6539813295142454,1.3152926549618358,1.4846369922380407,0.7500156825049497,2.1514734860992135,1.4507445843020816,2.8260092490742608,1.7091239179709696,0.7714058263305827,1.2402648721507763,1.8413431104777935,false,POINT (-7980262.437005241 977453.0255075468),VENEZ_2022_N,,,43.82899075092574,45.29,false,false,1.8413431093684265,-1.1093670426731705e-09
43.76,0.0920000000003806,0.003066666666692,2699.999999999912,8.334064516016952,43.87478325123153,0.0083333333333676,5.5555555556870675e-05,2516.8579098230293,141.66593548397077,40.77,0.002333333333334,-1.1111111111123871e-05,1500.0000000000025,1199.9999999999093,43.84,0.0026666666666676,-0.0029777777777912,2729.999999999903,38.33406451600831,43.65,0.0006666666666669,1.1770821585954528e-16,2940.0000000000223,240.0000000001105,94.0,92.6666666666667,1.23458695569096,94.0,58408,1,1,3412.44188397382,1585.23273605253,1,61303300041,61303300040201,0.0013154173120773,112.196,523.9943668063695,2.8516026,0.0030533108098835236,0.0009047619004530244,2.3211727425585966,0.6878135874798769,1.5044931650192368,0.1214522612470773,0.188081461262537,0.1547668612548071,2.8516026,1.088785390794469,0.06662920001545966,0.5777072954049642,0.7463375692729322,false,POINT (-7980611.224462407 977621.4877292886),VENEZ_2022_N,,,43.30366641605195,43.65,false,false,0.8691566773185179,-1.4160278505315205e-09
40.0,0.0,-0.0005555555555481,2070.000000000291,14.403483871275968,44.24,0.004666666666696,-0.0001999999999932,1470.0000000001685,585.5965161288466,41.58,0.0003333333333356,-1.11111111112408e-05,749.9999999999575,1320.0000000003336,45.2,0.0020000000000126,6.666666666750592e-05,2489.9999999999877,434.40348387097265,42.64,0.002333333333348,3.3333333333756336e-05,3629.999999999831,1559.9999999995398,67.0,140.138888888889,1.50552233068693,67.0,57606,1,1,3413.13206063485,2116.93896125395,1,61303300041,61303300040161,0.0013154173120773,112.196,523.9943668063695,3.7490215,0.003694444439312194,0.0022456140331181935,2.8085721583502252,1.707149520156407,2.257860839253316,0.5314049714219559,0.787471787789907,0.6594383796059314,3.7490215,0.7095184703528651,0.6828448436478698,0.6961816570003674,1.5718813022267104,false,POINT (-7981299.611432269 977888.2490472305),VENEZ_2022_N,40.90672349033369,40.90672349033369,42.24775133693221,44.24,false,false,1.5718813003476138,-1.8790966560544575e-09
39.5,0.1593333333319108,0.005088888888798,2310.0000000002065,12.4590967741874,44.82,0.0086666666665892,-0.0002000000000117,1770.000000000016,552.4590967743779,42.11,0.0019999999999822,1.1111111109209196e-05,1019.9999999998264,1290.0000000003802,44.56,0.0043333333334271,7.777777778318573e-05,2459.9999999996894,137.54090322529555,40.42,0.000999999999991,-2.222222222182032e-05,4380.000000000127,2069.999999999921,77.0,101.555555555556,1.50552233068693,77.0,57212,1,1,3413.42405845298,2116.93896125395,1,61303300041,61303300040141,0.0013154173120773,112.196,523.9943668063695,3.1262934,0.0036133333285146437,0.0021562499988764614,2.7469102735226185,1.639213638956388,2.1930619562395033,0.9760208148279624,0.8928552360630271,0.9344380254454948,3.1262934,0.8668412248191424,1.3242519080262911,1.0955465664227169,2.4026014985843855,false,POINT (-7981480.947601319 978222.7765626404),VENEZ_2022_N,,,41.76867256834072,44.56,false,false,2.4026014961104742,-2.473911298039866e-09
38.5,0.0739999999991205,0.0019999999999458,2460.0000000002183,7.372258064310245,43.65,0.0053333333332526,0.0001777777777724,2760.000000000193,292.6277419356643,39.64,0.0009999999999881,-1.1111111111474043e-05,4140.000000000242,1680.0000000000236,45.27,0.0003333333333342,-9.99999999988777e-05,1950.0000000000648,517.3722580644637,43.34,0.0066666666665658,0.0001666666666606,1770.000000000242,689.9999999999764,80.0,103.138888888889,1.50552233068693,80.0,56800,1,1,3413.7691467835,2116.93896125395,1,61303300041,61303300040121,0.0013154173120773,112.196,523.9943668063695,3.082444,0.0029057970993435203,0.010722222162664871,2.2090306039493286,8.151194350431952,5.18011247719064,0.7728585004453686,1.2984154935326735,1.0356369969890211,3.082444,1.300915766839559,0.6261265411472194,0.9635211539933892,4.991147974425702,false,POINT (-7981342.899991108 978571.8245825459),VENEZ_2022_N,39.88475074462771,39.88475074462771,41.267706952453175,43.65,false,false,4.99114795183828,-2.2587421710795752e-08
38.0,0.0,-0.0075999999999025,1830.0000000002092,7.242580645017597,44.75,0.0790000000004938,0.0012000000000193,1739.9999999999206,97.24258064530612,43.01,0.0020000000000062,-5.555555555591651e-05,1409.9999999999154,420.00000000029377,42.65,0.0046666666666816,-0.0051666666666997,1919.9999999999209,82.7574193546941,39.53,0.0049999999999196,-3.2110309780973904e-15,3570.0000000002306,1740.0000000000214,63.0,246.96,1.27542626460334,63.0,56398,1,1,3414.08768985783,2434.33952846261,1,61303300041,61303300040101,0.0013154173120773,112.196,523.9943668063695,3.4699821,0.0052727272567492335,0.0018909090897627288,4.008406464122455,1.4374974940664385,2.7229519790944465,1.1270311227769487,0.5218406810164563,0.8244359018967025,3.4699821,0.5014435088872654,0.8991400849013017,0.7002917968942836,1.9068609388550593,false,POINT (-7980969.069575355 978721.6818458337),VENEZ_2022_N,,,40.839222177821085,42.65,false,false,1.9068609342968956,-4.558163624324152e-09
37.0,0.0953333333329026,0.0029222222221958,2970.000000000064,6.183870967689927,41.32,0.0036666666667594,5.555555556035217e-05,4049.999999999576,1086.183870967202,40.12,0.0006666666666637,-2.222222222201704e-05,4980.000000000232,2010.000000000168,41.49,0.0043333333333138,6.66666666660669e-05,1349.9999999998695,1613.8161290325047,39.63,0.0,-0.0001444444444472,929.9999999997614,2040.0000000003029,99.5,61.8888888888889,1.27542626460334,99.5,55599,1,1,3414.77786651886,2434.33952846261,1,61303300041,61303300040061,0.0013154173120773,112.196,523.9943668063695,3.3640726,0.001290322579256811,0.0044285714180260696,0.9809226071528133,3.366666515155174,2.1737945611539935,0.3960728905860392,0.4466068772782412,0.4213398839321401,3.3640726,0.3567104942978944,0.5529012661617349,0.4548058802298146,0.9886545508871132,false,POINT (-7980802.381058976 979479.4530263912),VENEZ_2022_N,,,39.98758204117671,41.32,false,false,0.9886545488244256,-2.062687576298572e-09
35.5,0.0,-0.0029111111111194,2310.0000000002,6.024387096578266,40.3,0.0016666666666431,-1.1111111112854116e-05,719.9999999999787,1596.0243870967995,38.51,0.0009999999999858,-7.777777777900419e-05,210.00000000018872,2100.0000000000114,41.79206896551724,0.0156666666664441,0.0004444444444294,3040.967286955779,653.9756129034868,39.66,0.0029999999999575,-0.0001888888888924,3870.000000000007,1559.9999999998067,65.0,174.888888888889,1.7934036059141,65.0,52795,1,1,3416.98112278294,1483.88751112079,1,61303300031,61303300030861,0.0009486746758748,115.966,543.1496631413455,3.3142939,0.0035098039146881023,0.002571754925226628,3.6996917952422543,2.710892353962268,3.2052920746022613,0.996034949105849,1.0986209026327838,1.0473279258693164,3.3142939,0.5400848729800333,0.6432950818022631,0.5916899773911481,1.0128516795831717,false,POINT (-7980116.989684742 980491.9552958355),VENEZ_2022_N,,,36.99884744399167,40.3,false,false,1.8965391951534385,-1.782210823364494e-09
37.22,0.0906666666666336,0.00302222222222,2879.9999999999354,10.199612903225445,38.46,0.0003333333333333,-7.777777777776981e-05,2639.999999999939,250.1996129032218,36.55,0.0003333333333335,1.46529923611452e-17,509.999999999984,2369.9999999999513,39.0686551724138,0.0019999999999993,-3.8395212934939944e-17,3362.6077164565377,1129.8003870967527,38.35645812807881,0.0023333333333339,-4.4444444444390955e-05,3543.9808453522983,2159.999999999949,94.0,38.2040816326531,1.6663800726425,94.0,52024,1,1,3417.59166367539,1957.14652635718,1,61303300031,61303300030821,0.0009486746758748,115.966,543.1496631413455,2.8311105,0.0008967136146025026,0.003926695452321419,0.9452277344450218,4.139138054571237,2.5421828945081297,0.8063789746044223,1.0183099465675447,0.9123444605859836,2.8311105,0.6746469274159393,0.2515610197252934,0.4631039735706164,0.5397161815570073,false,POINT (-7980487.015353495 981176.2749641961),VENEZ_2022_N,,,36.17705201801819,38.46,false,false,1.177294999989966,-4.020529464909828e-10
34.0,0.1113333333339021,0.0036222222222594,3180.0000000000155,8.685806451506778,38.77,0.003666666666676,0.0001000000000005,2249.999999999838,938.685806451684,38.68,0.0100000000000247,0.0001222222222222,2069.9999999997563,1110.0000000002592,38.8,0.0013333333333366,-5.5555555555830126e-05,3659.999999999802,471.31419354827995,33.32,0.0,0.0,5609.999999999942,2429.9999999999263,108.0,257.138888888889,1.6663800726425,108.0,51624,1,2,3417.91020674972,1957.14652635718,1,61303300031,61303300030801,0.0009486746758748,115.966,543.1496631413455,2.1076427,0.0004999999972220138,0.00281025640881505,0.527051063907603,2.962297276696706,1.7446741703021544,1.4325487861704378,1.446782697829181,1.4396657419998091,3.0343009915659778,0.02966086761009004,1.8060172722587464,0.9178390699344182,1.601330119849634,false,POINT (-7980417.709777168 981545.2086044397),VENEZ_2022_N,,,35.75069900843402,38.77,false,false,1.6013301178087322,-2.0409016698863525e-09
32.5,0.0,-0.0025777777777277,3480.0000000003583,1.2415483868089725,37.26,0.008666666666715,-0.0001666666666545,2550.000000000154,931.2415483870132,34.46,0.0026666666666824,8.888888888994133e-05,839.9999999997987,2640.00000000056,,,,,,,,,,,107.0,622.122448979592,2.15949260348705,107.0,50021,1,1,3419.2374695594,1400.71430995153,1,61303300031,61303300030721,0.0009486746758748,115.966,543.1496631413455,2.1196182,0.0016374268996268934,,1.7260151886282569,,1.7260151886282569,1.5181558063025415,,1.5181558063025415,3.217910677474542,0.8701298080148929,,0.8701298080148929,1.5018572655901736,true,POINT (-7979098.670189943 981674.8091429697),VENEZ_2022_N,37.76046661762064,37.76046661762064,34.042089322525456,37.26,false,true,1.5018572647118944,-8.782792271233575e-10
32.5,0.0,0.0,2580.00000000003,4.440774193382822,36.54,0.0076666666666729,0.0002000000000001,2099.9999999996944,475.5592258069528,33.77,0.0013333333333377,4.4444444444741945e-05,389.9999999998523,2190.000000000178,,,,,,,,,,,84.0,105.84,2.15949260348705,84.0,49595,1,1,3419.52946737753,1400.71430995153,1,61303300031,61303300030701,0.0009486746758748,115.966,543.1496631413455,2.3846483,0.0016198830399885196,,1.707522168750609,,1.707522168750609,1.237546349011679,,1.237546349011679,2.3846483,1.1615968694419199,,1.1615968694419199,1.983452406883299,true,POINT (-7979300.080287143 982039.7658731685),VENEZ_2022_N,,,33.58888720265809,36.54,false,true,1.983452405723385,-1.1599139426721194e-09
31.5,0.0,0.0,2729.9999999997285,13.330193548289117,34.78480295566502,0.001333333333344,1.1111111111359777e-05,2544.124618954536,1126.6698064517163,32.98752216748768,0.0073333333331872,0.0001666666666578,2076.332635697819,2549.999999999506,38.54275369458128,0.0206666666668341,0.0006888888889,3680.1908640065617,913.3301935484932,37.998123152709354,0.00166666666668,-1.1111111109429172e-05,4131.275990718395,2040.000000000215,84.0,461.44,1.14512267225179,84.0,48798,1,1,3420.06037250141,2439.57774302861,1,61303300031,61303300030661,0.0009486746758748,115.966,543.1496631413455,2.3846483,0.0038420512720692968,0.0012073786263683928,4.049914443564578,1.2727003862046118,2.661307414884595,1.7189138651161475,2.3772918741500133,2.0481028696330803,4.884005026295647,0.4581646823618995,0.13883778253390994,0.2985012324479047,0.5099166158952371,false,POINT (-7979846.558958478 982615.9753959066),VENEZ_2022_N,,,32.74099497370435,36.84,false,false,0.7944035432657989,-3.787201663385531e-10
31.0,0.0,0.0,3329.999999999926,1.9521290322591085,35.55,0.0243333333330849,-0.0035333333332599,3180.000000000235,151.95212903194988,33.10202479338843,0.0023333333333095,5.555555555442058e-05,2708.854360981181,689.9999999996799,35.36,0.0030000000000623,3.33333333368018e-05,4109.999999999594,778.0478709674094,33.3,0.0003333333333301,-3.333333333263279e-05,5340.000000000186,2010.0000000002608,107.0,71.1020408163265,1.14512267225179,107.0,48417,1,1,3420.40546083193,2439.57774302861,1,61303300031,61303300030641,0.0009486746758748,115.966,543.1496631413455,2.1196182,0.005195792974997211,0.0016747967466050518,5.4768964610613455,1.7654068240629213,3.6211516425621335,1.516468240741061,1.4268294557938486,1.4716488482674548,3.1193336827967357,0.7847750370895743,0.6603974468525102,0.7225862419710423,2.1975924011473444,false,POINT (-7979980.728044777 982981.4188388289),VENEZ_2022_N,,,32.33566631720326,35.36,false,false,2.616594357006239,-3.4272908955301773e-09
